"2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","time","day"
0.72200003429316,0.618000029353425,0.602000028593466,0.378000017954037,0.372000017669052,0.378000017954037,0.592000028118491,0.430000020423904,0.584000027738512,0.498000023653731,0,1
0.682000032393262,0.730000034673139,0.642000030493364,0.40400001918897,0.374000017764047,0.372000017669052,0.60800002887845,0.438000020803884,0.772000036668032,0.630000029923394,3,1
0.614000029163435,0.818000038852915,0.658000031253323,0.392000018619001,0.378000017954037,0.364000017289072,0.62000002944842,0.418000019853935,0.826000039232895,0.658000031253323,6,1
0.532000025268644,0.830000039422885,0.61600002925843,0.358000017004088,0.382000018144026,0.354000016814098,0.62400002963841,0.400000018998981,0.786000037332997,0.618000029353425,9,1
0.460000021848828,0.786000037332997,0.558000026503578,0.31800001510419,0.382000018144026,0.344000016339123,0.62400002963841,0.388000018429011,0.700000033248216,0.554000026313588,12,1
0.456000021658838,0.786000037332997,0.524000024888664,0.292000013869256,0.378000017954037,0.332000015769154,0.62000002944842,0.378000017954037,0.614000029163435,0.492000023368746,15,1
0.628000029828399,0.988000046927482,0.51800002460368,0.300000014249235,0.374000017764047,0.324000015389174,0.62000002944842,0.370000017574057,0.556000026408583,0.444000021088868,18,1
0.72600003448315,1.13000005367212,0.538000025553629,0.304000014439225,0.368000017479062,0.324000015389174,0.618000029353425,0.364000017289072,0.538000025553629,0.460000021848828,21,1
0.696000033058226,1.12600005348213,0.632000030018389,0.30600001453422,0.360000017099082,0.324000015389174,0.61600002925843,0.356000016909093,0.610000028973445,0.462000021943823,0,2
0.628000029828399,1.07000005082227,0.71400003391318,0.350000016624108,0.352000016719103,0.322000015294179,0.614000029163435,0.348000016529113,0.746000035433099,0.440000020898879,3,2
0.552000026218593,1.00800004787743,0.750000035623088,0.436000020708889,0.346000016434118,0.320000015199184,0.60800002887845,0.344000016339123,0.774000036763027,0.414000019663945,6,2
0.482000022893772,0.93000004417263,0.71400003391318,0.476000022608787,0.338000016054139,0.320000015199184,0.600000028498471,0.340000016149133,0.72200003429316,0.388000018429011,9,2
0.428000020328909,0.846000040182844,0.634000030113384,0.462000021943823,0.334000015864149,0.324000015389174,0.592000028118491,0.338000016054139,0.636000030208379,0.368000017479062,12,2
0.396000018808991,0.822000039042905,0.562000026693568,0.460000021848828,0.330000015674159,0.332000015769154,0.582000027643517,0.342000016244128,0.554000026313588,0.358000017004088,15,2
0.458000021753833,0.912000043317676,0.538000025553629,0.488000023178756,0.324000015389174,0.336000015959144,0.576000027358532,0.348000016529113,0.498000023653731,0.350000016624108,18,2
0.654000031063333,0.952000045217574,0.562000026693568,0.534000025363639,0.320000015199184,0.334000015864149,0.570000027073547,0.358000017004088,0.464000022038817,0.336000015959144,21,2
0.686000032583252,0.910000043222681,0.592000028118491,0.598000028403476,0.342000016244128,0.330000015674159,0.570000027073547,0.378000017954037,0.444000021088868,0.31800001510419,0,3
0.676000032108277,0.842000039992854,0.604000028688461,0.62400002963841,0.346000016434118,0.328000015579164,0.562000026693568,0.406000019283965,0.438000020803884,0.334000015864149,3,3
0.61600002925843,0.786000037332997,0.598000028403476,0.610000028973445,0.346000016434118,0.332000015769154,0.550000026123598,0.41200001956895,0.440000020898879,0.370000017574057,6,3
0.526000024983659,0.728000034578145,0.568000026978552,0.578000027453527,0.340000016149133,0.342000016244128,0.538000025553629,0.418000019853935,0.444000021088868,0.362000017194077,9,3
0.452000021468848,0.656000031158328,0.516000024508685,0.542000025743619,0.332000015769154,0.352000016719103,0.52200002479367,0.426000020233914,0.448000021278858,0.336000015959144,12,3
0.434000020613894,0.594000028213486,0.466000022133812,0.502000023843721,0.324000015389174,0.362000017194077,0.508000024128705,0.436000020708889,0.450000021373853,0.3140000149142,15,3
0.580000027548522,0.554000026313588,0.426000020233914,0.468000022228807,0.322000015294179,0.380000018049031,0.496000023558736,0.448000021278858,0.450000021373853,0.29800001415424,18,3
0.668000031728297,0.532000025268644,0.410000019473955,0.478000022703782,0.336000015959144,0.380000018049031,0.482000022893772,0.456000021658838,0.448000021278858,0.286000013584271,21,3
0.630000029923394,0.516000024508685,0.454000021563843,0.530000025173649,0.40400001918897,0.378000017954037,0.472000022418797,0.462000021943823,0.444000021088868,0.280000013299286,0,4
0.578000027453527,0.52200002479367,0.464000022038817,0.544000025838614,0.440000020898879,0.380000018049031,0.462000021943823,0.468000022228807,0.440000020898879,0.326000015484169,3,4
0.508000024128705,0.558000026503578,0.448000021278858,0.516000024508685,0.454000021563843,0.386000018334016,0.462000021943823,0.474000022513792,0.438000020803884,0.326000015484169,6,4
0.442000020993873,0.556000026408583,0.430000020423904,0.466000022133812,0.458000021753833,0.388000018429011,0.464000022038817,0.480000022798777,0.436000020708889,0.322000015294179,9,4
0.394000018713996,0.532000025268644,0.42000001994893,0.40400001918897,0.468000022228807,0.390000018524006,0.448000021278858,0.486000023083761,0.430000020423904,0.31000001472421,12,4
0.366000017384067,0.512000024318695,0.41200001956895,0.360000017099082,0.476000022608787,0.392000018619001,0.436000020708889,0.486000023083761,0.422000020043924,0.304000014439225,15,4
0.354000016814098,0.502000023843721,0.40800001937896,0.352000016719103,0.486000023083761,0.392000018619001,0.424000020138919,0.484000022988766,0.414000019663945,0.30200001434423,18,4
0.352000016719103,0.498000023653731,0.414000019663945,0.368000017479062,0.492000023368746,0.392000018619001,0.41200001956895,0.480000022798777,0.464000022038817,0.346000016434118,21,4
0.352000016719103,0.508000024128705,0.438000020803884,0.400000018998981,0.5100000242237,0.390000018524006,0.40400001918897,0.486000023083761,0.462000021943823,0.398000018903986,0,5
0.398000018903986,0.51800002460368,0.462000021943823,0.422000020043924,0.5100000242237,0.384000018239021,0.394000018713996,0.496000023558736,0.440000020898879,0.41600001975894,3,5
0.450000021373853,0.534000025363639,0.480000022798777,0.42000001994893,0.500000023748726,0.380000018049031,0.386000018334016,0.50600002403371,0.418000019853935,0.418000019853935,6,5
0.442000020993873,0.532000025268644,0.494000023463741,0.392000018619001,0.484000022988766,0.376000017859042,0.382000018144026,0.50600002403371,0.400000018998981,0.402000019093975,9,5
0.400000018998981,0.51400002441369,0.508000024128705,0.356000016909093,0.468000022228807,0.372000017669052,0.382000018144026,0.500000023748726,0.382000018144026,0.372000017669052,12,5
0.384000018239021,0.496000023558736,0.532000025268644,0.330000015674159,0.452000021468848,0.368000017479062,0.386000018334016,0.494000023463741,0.368000017479062,0.346000016434118,15,5
0.398000018903986,0.482000022893772,0.558000026503578,0.324000015389174,0.438000020803884,0.394000018713996,0.390000018524006,0.488000023178756,0.414000019663945,0.334000015864149,18,5
0.478000022703782,0.476000022608787,0.578000027453527,0.334000015864149,0.424000020138919,0.392000018619001,0.396000018808991,0.486000023083761,0.454000021563843,0.332000015769154,21,5
0.61200002906844,0.502000023843721,0.588000027928501,0.342000016244128,0.448000021278858,0.390000018524006,0.406000019283965,0.490000023273751,0.470000022323802,0.406000019283965,0,6
0.738000035053119,0.516000024508685,0.582000027643517,0.352000016719103,0.440000020898879,0.390000018524006,0.410000019473955,0.490000023273751,0.462000021943823,0.470000022323802,3,6
0.770000036573038,0.526000024983659,0.580000027548522,0.362000017194077,0.41600001975894,0.390000018524006,0.41200001956895,0.488000023178756,0.432000020518899,0.468000022228807,6,6
0.692000032868236,0.502000023843721,0.570000027073547,0.378000017954037,0.396000018808991,0.386000018334016,0.410000019473955,0.484000022988766,0.394000018713996,0.428000020328909,9,6
0.578000027453527,0.468000022228807,0.558000026503578,0.436000020708889,0.382000018144026,0.378000017954037,0.40800001937896,0.484000022988766,0.362000017194077,0.392000018619001,12,6
0.492000023368746,0.444000021088868,0.550000026123598,0.450000021373853,0.374000017764047,0.370000017574057,0.410000019473955,0.484000022988766,0.346000016434118,0.368000017479062,15,6
0.468000022228807,0.430000020423904,0.542000025743619,0.432000020518899,0.370000017574057,0.366000017384067,0.41600001975894,0.486000023083761,0.342000016244128,0.370000017574057,18,6
0.574000027263537,0.432000020518899,0.532000025268644,0.426000020233914,0.366000017384067,0.364000017289072,0.424000020138919,0.524000024888664,0.348000016529113,0.41600001975894,21,6
0.672000031918287,0.454000021563843,0.532000025268644,0.452000021468848,0.364000017289072,0.364000017289072,0.436000020708889,0.524000024888664,0.394000018713996,0.430000020423904,0,7
0.72600003448315,0.462000021943823,0.540000025648624,0.462000021943823,0.392000018619001,0.398000018903986,0.452000021468848,0.524000024888664,0.428000020328909,0.438000020803884,3,7
0.660000031348318,0.462000021943823,0.554000026313588,0.466000022133812,0.426000020233914,0.434000020613894,0.470000022323802,0.520000024698675,0.428000020328909,0.424000020138919,6,7
0.560000026598573,0.446000021183863,0.542000025743619,0.460000021848828,0.41600001975894,0.440000020898879,0.488000023178756,0.516000024508685,0.410000019473955,0.400000018998981,9,7
0.474000022513792,0.428000020328909,0.5100000242237,0.446000021183863,0.394000018713996,0.40400001918897,0.50600002403371,0.508000024128705,0.384000018239021,0.380000018049031,12,7
0.430000020423904,0.41600001975894,0.484000022988766,0.42000001994893,0.382000018144026,0.370000017574057,0.52200002479367,0.504000023938715,0.358000017004088,0.368000017479062,15,7
0.414000019663945,0.42000001994893,0.472000022418797,0.390000018524006,0.376000017859042,0.352000016719103,0.540000025648624,0.498000023653731,0.336000015959144,0.368000017479062,18,7
0.406000019283965,0.434000020613894,0.486000023083761,0.368000017479062,0.384000018239021,0.350000016624108,0.570000027073547,0.492000023368746,0.324000015389174,0.388000018429011,21,7
0.40400001918897,0.464000022038817,0.538000025553629,0.360000017099082,0.484000022988766,0.370000017574057,0.572000027168542,0.498000023653731,0.326000015484169,0.398000018903986,0,8
0.406000019283965,0.492000023368746,0.588000027928501,0.368000017479062,0.540000025648624,0.380000018049031,0.572000027168542,0.5100000242237,0.328000015579164,0.406000019283965,3,8
0.440000020898879,0.500000023748726,0.626000029733405,0.386000018334016,0.542000025743619,0.390000018524006,0.568000026978552,0.508000024128705,0.326000015484169,0.40400001918897,6,8
0.432000020518899,0.486000023083761,0.62000002944842,0.398000018903986,0.526000024983659,0.370000017574057,0.560000026598573,0.492000023368746,0.31800001510419,0.40400001918897,9,8
0.41600001975894,0.462000021943823,0.590000028023496,0.402000019093975,0.520000024698675,0.342000016244128,0.548000026028603,0.470000022323802,0.308000014629215,0.396000018808991,12,8
0.396000018808991,0.450000021373853,0.564000026788563,0.400000018998981,0.520000024698675,0.332000015769154,0.536000025458634,0.454000021563843,0.29800001415424,0.398000018903986,15,8
0.380000018049031,0.478000022703782,0.554000026313588,0.398000018903986,0.52200002479367,0.330000015674159,0.526000024983659,0.442000020993873,0.290000013774261,0.442000020993873,18,8
0.40400001918897,0.498000023653731,0.566000026883557,0.396000018808991,0.524000024888664,0.326000015484169,0.552000026218593,0.460000021848828,0.3140000149142,0.496000023558736,21,8
0.466000022133812,0.516000024508685,0.594000028213486,0.400000018998981,0.516000024508685,0.324000015389174,0.61200002906844,0.508000024128705,0.368000017479062,0.554000026313588,0,9
0.538000025553629,0.516000024508685,0.636000030208379,0.402000019093975,0.51400002441369,0.328000015579164,0.646000030683354,0.530000025173649,0.466000022133812,0.598000028403476,3,9
0.560000026598573,0.502000023843721,0.690000032773241,0.40400001918897,0.526000024983659,0.316000015009195,0.636000030208379,0.51800002460368,0.5100000242237,0.584000027738512,6,9
0.51800002460368,0.488000023178756,0.692000032868236,0.40400001918897,0.520000024698675,0.3140000149142,0.596000028308481,0.474000022513792,0.502000023843721,0.540000025648624,9,9
0.460000021848828,0.478000022703782,0.670000031823292,0.402000019093975,0.496000023558736,0.31800001510419,0.552000026218593,0.426000020233914,0.468000022228807,0.496000023558736,12,9
0.414000019663945,0.472000022418797,0.648000030778348,0.398000018903986,0.472000022418797,0.320000015199184,0.51800002460368,0.394000018713996,0.440000020898879,0.462000021943823,15,9
0.414000019663945,0.468000022228807,0.71000003372319,0.394000018713996,0.452000021468848,0.316000015009195,0.494000023463741,0.374000017764047,0.432000020518899,0.436000020708889,18,9
0.470000022323802,0.462000021943823,0.860000040847808,0.390000018524006,0.440000020898879,0.304000014439225,0.488000023178756,0.362000017194077,0.456000021658838,0.428000020328909,21,9
0.544000025838614,0.468000022228807,0.960000045597553,0.396000018808991,0.428000020328909,0.30200001434423,0.51800002460368,0.352000016719103,0.482000022893772,0.466000022133812,0,10
0.580000027548522,0.462000021943823,0.986000046832487,0.388000018429011,0.424000020138919,0.316000015009195,0.570000027073547,0.344000016339123,0.492000023368746,0.482000022893772,3,10
0.568000026978552,0.446000021183863,0.962000045692548,0.374000017764047,0.426000020233914,0.324000015389174,0.590000028023496,0.340000016149133,0.51800002460368,0.482000022893772,6,10
0.498000023653731,0.434000020613894,0.878000041702762,0.362000017194077,0.426000020233914,0.324000015389174,0.574000027263537,0.342000016244128,0.504000023938715,0.456000021658838,9,10
0.434000020613894,0.424000020138919,0.764000036288053,0.354000016814098,0.42000001994893,0.320000015199184,0.542000025743619,0.344000016339123,0.484000022988766,0.426000020233914,12,10
0.396000018808991,0.42000001994893,0.692000032868236,0.350000016624108,0.42000001994893,0.322000015294179,0.5100000242237,0.346000016434118,0.476000022608787,0.406000019283965,15,10
0.51400002441369,0.41600001975894,0.758000036003068,0.354000016814098,0.466000022133812,0.324000015389174,0.488000023178756,0.346000016434118,0.476000022608787,0.394000018713996,18,10
0.672000031918287,0.414000019663945,0.826000039232895,0.366000017384067,0.530000025173649,0.324000015389174,0.480000022798777,0.344000016339123,0.480000022798777,0.424000020138919,21,10
0.690000032773241,0.418000019853935,0.846000040182844,0.402000019093975,0.598000028403476,0.330000015674159,0.488000023178756,0.348000016529113,0.530000025173649,0.498000023653731,0,11
0.674000032013282,0.40800001937896,0.82800003932789,0.410000019473955,0.634000030113384,0.346000016434118,0.482000022893772,0.356000016909093,0.666000031633303,0.556000026408583,3,11
0.600000028498471,0.396000018808991,0.766000036383048,0.406000019283965,0.636000030208379,0.354000016814098,0.464000022038817,0.366000017384067,0.762000036193058,0.552000026218593,6,11
0.508000024128705,0.390000018524006,0.668000031728297,0.402000019093975,0.600000028498471,0.354000016814098,0.444000021088868,0.382000018144026,0.786000037332997,0.526000024983659,9,11
0.434000020613894,0.386000018334016,0.566000026883557,0.40400001918897,0.548000026028603,0.352000016719103,0.424000020138919,0.40800001937896,0.752000035718083,0.480000022798777,12,11
0.386000018334016,0.382000018144026,0.482000022893772,0.41200001956895,0.51400002441369,0.352000016719103,0.41200001956895,0.434000020613894,0.754000035813078,0.444000021088868,15,11
0.488000023178756,0.374000017764047,0.418000019853935,0.426000020233914,0.500000023748726,0.354000016814098,0.40800001937896,0.460000021848828,0.750000035623088,0.428000020328909,18,11
0.550000026123598,0.360000017099082,0.370000017574057,0.464000022038817,0.508000024128705,0.362000017194077,0.42000001994893,0.480000022798777,0.768000036478043,0.472000022418797,21,11
0.546000025933608,0.350000016624108,0.340000016149133,0.51800002460368,0.534000025363639,0.374000017764047,0.458000021753833,0.496000023558736,0.818000038852915,0.512000024318695,0,12
0.578000027453527,0.346000016434118,0.348000016529113,0.542000025743619,0.550000026123598,0.390000018524006,0.500000023748726,0.51800002460368,0.93400004436262,0.52200002479367,3,12
0.576000027358532,0.352000016719103,0.422000020043924,0.526000024983659,0.542000025743619,0.410000019473955,0.50600002403371,0.552000026218593,1.01600004825741,0.51400002441369,6,12
0.51800002460368,0.360000017099082,0.442000020993873,0.494000023463741,0.516000024508685,0.426000020233914,0.478000022703782,0.554000026313588,0.982000046642497,0.498000023653731,9,12
0.424000020138919,0.364000017289072,0.418000019853935,0.462000021943823,0.490000023273751,0.434000020613894,0.446000021183863,0.550000026123598,0.868000041227788,0.488000023178756,12,12
0.370000017574057,0.360000017099082,0.432000020518899,0.434000020613894,0.470000022323802,0.432000020518899,0.422000020043924,0.546000025933608,0.782000037143007,0.488000023178756,15,12
0.454000021563843,0.350000016624108,0.580000027548522,0.42000001994893,0.454000021563843,0.428000020328909,0.41200001956895,0.544000025838614,0.772000036668032,0.492000023368746,18,12
0.500000023748726,0.340000016149133,0.752000035718083,0.42000001994893,0.446000021183863,0.432000020518899,0.430000020423904,0.544000025838614,0.806000038282946,0.498000023653731,21,12
0.482000022893772,0.372000017669052,0.91400004341267,0.426000020233914,0.444000021088868,0.444000021088868,0.460000021848828,0.556000026408583,0.962000045692548,0.504000023938715,0,13
0.528000025078654,0.376000017859042,0.982000046642497,0.434000020613894,0.444000021088868,0.456000021658838,0.466000022133812,0.562000026693568,1.04800004977733,0.504000023938715,3,13
0.524000024888664,0.380000018049031,0.954000045312569,0.436000020708889,0.446000021183863,0.454000021563843,0.452000021468848,0.552000026218593,1.00600004778244,0.502000023843721,6,13
0.460000021848828,0.372000017669052,0.852000040467829,0.432000020518899,0.446000021183863,0.444000021088868,0.438000020803884,0.536000025458634,0.950000045122579,0.502000023843721,9,13
0.400000018998981,0.358000017004088,0.72600003448315,0.424000020138919,0.444000021088868,0.434000020613894,0.436000020708889,0.51800002460368,0.880000041797757,0.490000023273751,12,13
0.368000017479062,0.344000016339123,0.662000031443313,0.414000019663945,0.442000020993873,0.452000021468848,0.434000020613894,0.502000023843721,0.82000003894791,0.482000022893772,15,13
0.460000021848828,0.332000015769154,0.798000037902966,0.41200001956895,0.444000021088868,0.516000024508685,0.426000020233914,0.488000023178756,0.842000039992854,0.480000022798777,18,13
0.602000028593466,0.350000016624108,0.892000042367727,0.41600001975894,0.450000021373853,0.636000030208379,0.434000020613894,0.474000022513792,0.852000040467829,0.500000023748726,21,13
0.598000028403476,0.364000017289072,0.92200004379265,0.422000020043924,0.460000021848828,0.742000035243109,0.444000021088868,0.462000021943823,0.902000042842701,0.51800002460368,0,14
0.580000027548522,0.360000017099082,0.91800004360266,0.428000020328909,0.470000022323802,0.748000035528094,0.446000021183863,0.498000023653731,0.970000046072528,0.528000025078654,3,14
0.564000026788563,0.344000016339123,0.888000042177737,0.432000020518899,0.478000022703782,0.682000032393262,0.442000020993873,0.552000026218593,0.940000044647604,0.542000025743619,6,14
0.50600002403371,0.328000015579164,0.810000038472936,0.430000020423904,0.478000022703782,0.602000028593466,0.438000020803884,0.558000026503578,0.844000040087849,0.524000024888664,9,14
0.454000021563843,0.31800001510419,0.704000033438206,0.428000020328909,0.478000022703782,0.536000025458634,0.432000020518899,0.548000026028603,0.750000035623088,0.494000023463741,12,14
0.460000021848828,0.31000001472421,0.61200002906844,0.430000020423904,0.478000022703782,0.502000023843721,0.418000019853935,0.524000024888664,0.682000032393262,0.474000022513792,15,14
0.62400002963841,0.304000014439225,0.562000026693568,0.436000020708889,0.478000022703782,0.52200002479367,0.396000018808991,0.492000023368746,0.650000030873343,0.478000022703782,18,14
0.690000032773241,0.30200001434423,0.614000029163435,0.444000021088868,0.482000022893772,0.594000028213486,0.370000017574057,0.474000022513792,0.630000029923394,0.50600002403371,21,14
0.724000034388155,0.300000014249235,0.748000035528094,0.448000021278858,0.490000023273751,0.666000031633303,0.348000016529113,0.558000026503578,0.678000032203272,0.536000025458634,0,15
0.728000034578145,0.294000013964251,0.854000040562823,0.446000021183863,0.496000023558736,0.666000031633303,0.338000016054139,0.634000030113384,0.738000035053119,0.534000025363639,3,15
0.690000032773241,0.290000013774261,0.908000043127686,0.442000020993873,0.504000023938715,0.606000028783455,0.338000016054139,0.656000031158328,0.742000035243109,0.508000024128705,6,15
0.604000028688461,0.286000013584271,0.892000042367727,0.440000020898879,0.50600002403371,0.534000025363639,0.342000016244128,0.634000030113384,0.708000033628196,0.480000022798777,9,15
0.532000025268644,0.282000013394281,0.832000039517879,0.440000020898879,0.50600002403371,0.476000022608787,0.344000016339123,0.580000027548522,0.654000031063333,0.452000021468848,12,15
0.526000024983659,0.278000013204291,0.834000039612874,0.440000020898879,0.504000023938715,0.442000020993873,0.344000016339123,0.5100000242237,0.598000028403476,0.430000020423904,15,15
0.694000032963231,0.274000013014302,0.93400004436262,0.440000020898879,0.504000023938715,0.446000021183863,0.336000015959144,0.444000021088868,0.554000026313588,0.454000021563843,18,15
0.748000035528094,0.274000013014302,0.984000046737492,0.434000020613894,0.52200002479367,0.478000022703782,0.324000015389174,0.394000018713996,0.532000025268644,0.512000024318695,21,15
0.752000035718083,0.300000014249235,0.972000046167523,0.428000020328909,0.584000027738512,0.544000025838614,0.31000001472421,0.358000017004088,0.566000026883557,0.546000025933608,0,16
0.708000033628196,0.316000015009195,0.91400004341267,0.424000020138919,0.636000030208379,0.578000027453527,0.296000014059246,0.336000015959144,0.592000028118491,0.560000026598573,3,16
0.622000029543415,0.308000014629215,0.8240000391379,0.422000020043924,0.648000030778348,0.566000026883557,0.288000013679266,0.340000016149133,0.562000026693568,0.538000025553629,6,16
